income_group,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,difference,indicator
0,20046679.0,0.2062468891640073,0.3315077275773971,0.3066549251478174,0.0110344827586206,0.0473267766028248,0.0996048954418425,0.1338837157210969,0.0,0.4874594515964798,0.0083333333333333,0.0447514786260398,0.0932004156204955,0.9152158215661104,0.0847841784338896,0.6820125719061463,0.0321119802387813,0.4863333333333333,0.5057129798903108,0.4651360544217687,0.0,1
0,20294490.0,0.2147062663774502,0.3338546574317826,0.3088259080207753,0.0126108374384236,0.0769060119795903,0.1064919212360669,0.1320064424605079,0.0,0.4878551167357627,0.0094086021505376,0.0721922133709468,0.0989992586080021,0.9099406290115531,0.0900593709884467,0.6810967965645087,0.0510498147385755,0.4703333333333333,0.9462979890310786,0.5161564625850341,0.0,1
0,20590566.0,0.2221288369279911,0.3451230292491961,0.3192495012849775,0.0157635467980295,0.1277822968276269,0.1086505412611223,0.1275692511172975,0.0,0.5037515455669505,0.0112903225806451,0.1164307810671753,0.0979298902243744,0.9109134306803596,0.0890865693196405,0.6799409636090439,0.0839851790860436,0.5416666666666667,0.9801188299817184,0.4328231292517007,0.0,1
0,20954545.0,0.2345728200011773,0.3532051717940996,0.3267257336951638,0.0173399014778325,0.1686016416475634,0.1042819054961292,0.111356436594029,0.0,0.5178325696414287,0.0120967741935483,0.150282902434724,0.091976705408303,0.9163290275994864,0.0836709724005134,0.6805188800867763,0.1095100864553314,0.4416666666666666,0.6665904936014625,0.3307823129251701,0.0,1
0,21370595.0,0.2420100805628389,0.3566089972120493,0.3298743777294539,0.0220689655172413,0.2046883088072173,0.0982686068549034,0.1008607724552814,0.0,0.5256527747472545,0.0153225806451612,0.1808011027584991,0.085902252012645,0.921854942233633,0.0781450577663671,0.6808389569052127,0.1333882256072457,0.557,0.5706124314442413,0.3001700680272109,0.0,1
0,21783014.0,0.2490568697313019,0.3636342441933886,0.3363729489783082,0.0457142857142857,0.2626636101456777,0.1036137612026597,0.1078578818811131,0.0,0.5337522728925741,0.0311827956989247,0.22786068056869,0.088933966502311,0.9190969993581516,0.0809030006418485,0.6751487023552318,0.1753808151502676,1.0,0.6336837294332724,0.4906462585034014,0.0,1
0,22141583.0,0.2576346504726396,0.3652973004478206,0.3379113275704042,0.1544827586206896,0.2952007690601197,0.113892904179114,0.1173295787868121,0.0,0.5315877518364973,0.1048387096774193,0.2549167321162384,0.0973455961590933,0.9114449614890886,0.0885550385109114,0.66675557689401,0.2214903252367229,1.0,0.488345521023766,0.5671768707482994,0.0,1
0,22479779.0,0.2660511413583008,0.3735504113927124,0.345545711050806,0.3215763546798029,0.3803889669452044,0.1573222832546336,0.1669919895896664,0.0,0.5242795839697434,0.2139784946236559,0.3217233807241661,0.1316756285984384,0.8802150192554558,0.1197849807445443,0.643416642216354,0.3137093454096336,1.0,0.6391681901279707,1.0,0.0,1
0,22852648.0,0.276845277403862,0.3648154804114898,0.3374656290997969,0.3799014778325123,0.4567033942172594,0.1555748289486364,0.145403347092893,0.0,0.5119906902320169,0.2583333333333333,0.3949414159547356,0.1331308515534781,0.8788912066752248,0.1211087933247753,0.6412561236919082,0.3754631535611362,0.4956666666666667,0.5587294332723949,0.3801020408163265,0.0,1
0,23236271.0,0.2833797135480053,0.3631057964116064,0.3358841183976421,0.6068965517241379,0.5478074391776971,0.1826089749767113,0.1628961206574723,0.0,0.4971881591388465,0.4147849462365591,0.4758531151324753,0.1569546152340897,0.8572187901155328,0.1427812098844672,0.6227361233362673,0.4857966241251544,0.7736666666666667,0.5569012797074955,0.6947278911564626,0.0,1
