country,region,income_group,year,population,gdp_usd,total_electricity_generation_twh,electricity_demand_twh,solar_electricity_twh,wind_electricity_twh,renewables_electricity_twh,hydro_electricity_twh,nuclear_electricity_twh,fossil_electricity_twh,solar_share_pct,wind_share_pct,renewables_share_pct,fossil_share_pct,low_carbon_share_pct,carbon_intensity_gco2_kwh,co2_saved_solar_wind_mt,solar_yoy_growth_pct,wind_yoy_growth_pct,renewables_yoy_growth_pct,difference,indicator
Canada,North America,0,2006,32759174.0,0.3565898706415166,0.9208824300826671,0.8243696421832039,0.0031527093596059115,0.14612142276122161,1.0,1.0,1.0,0.340784057022329,0.0008064516129032258,0.05206045937585152,0.6601310251880353,0.23913871951219512,0.760861280487805,0.16960514968036772,0.09221902017291067,0.375,0.8987659963436928,0.35969387755102045,19.1099999999999,2
Canada,North America,0,2007,33092171.0,0.36542126643579737,0.9609201208435738,0.8443829412504719,0.004729064039408867,0.17806699696812833,1.0,1.0,1.0,0.3754163939195579,0.0013440860215053762,0.06090817291509722,0.6599656589431444,0.25283817394094993,0.7471618260590501,0.179607550256506,0.11280362289007823,0.7083333333333334,0.57518281535649,0.4702380952380953,30.950000000000045,2
Canada,North America,0,2008,33449088.0,0.37045024997363646,0.962350038370749,0.8439659975199039,0.006305418719211823,0.22421060415588254,1.0,1.0,1.0,0.34923267146701586,0.0016129032258064516,0.07655195627434323,0.6757526231220597,0.23469592426187422,0.7653040757381259,0.16691116979186116,0.1416220666941128,0.597,0.6117458866544789,0.4413265306122449,32.15999999999997,2
Canada,North America,0,2009,33826370.0,0.3600084309390605,0.9293375945911816,0.8113293675754364,0.01733990147783251,0.3928122458034459,1.0,1.0,1.0,0.3249574514510147,0.004838709677419354,0.13874240651396882,0.6903048526724564,0.22588053594351734,0.7741194640564827,0.15877588398993536,0.2503087690407575,1.0,1.0,0.37670068027210885,33.620000000000005,2
Canada,North America,0,2010,34196900.0,0.3728000728572698,0.91870646862827,0.8138597846988841,0.04098522167487685,0.5158618649707905,1.0,1.0,1.0,0.33962033602443825,0.011559139784946234,0.1842632515347257,0.6731839341180882,0.2388679396662388,0.7611320603337614,0.16806700274732603,0.33264717990942777,1.0,0.6611060329067642,0.33758503401360546,25.019999999999982,2
Canada,North America,0,2011,34555449.0,0.3861636847829687,0.9672614942249594,0.8420106751972397,0.08985221674876846,0.602824816978481,1.0,1.0,1.0,0.3449967270346935,0.023924731182795696,0.2047796887271795,0.6851784990808395,0.2306643132220796,0.7693356867779205,0.1604207231957892,0.3985179086043639,1.0,0.5294789762340036,0.5178571428571429,36.67999999999995,2
Canada,North America,0,2012,34922513.0,0.393313174334464,0.9645726275705974,0.8250453785741244,0.1387192118226601,0.6690823042224358,1.0,1.0,1.0,0.3224903629354863,0.037096774193548385,0.22786068056869002,0.6986062381659782,0.21606225930680362,0.7839377406931965,0.1490491051185618,0.4520378756689996,0.7376666666666667,0.47554844606946983,0.42772108843537415,46.75,2
Canada,North America,0,2013,35293421.0,0.4029359350781905,0.9943366717503862,0.8452024513415883,0.23645320197044334,0.6596169489018708,1.0,1.0,1.0,0.3190457487817297,0.06155913978494623,0.21798714516982162,0.698562140500674,0.20740733311938384,0.7925926668806162,0.14333217750037788,0.4685055578427337,0.845,0.36220292504570384,0.44982993197278914,51.88000000000011,2
Canada,North America,0,2014,35634265.0,0.41506971728100245,0.990109089496129,0.8503064176985426,0.3341871921182266,0.7584115950602676,1.0,1.0,1.0,0.3230024001745582,0.08736559139784945,0.2517110388049176,0.6875597730072679,0.21088735558408214,0.7891126444159179,0.14502147181990346,0.5533141210374639,0.6503333333333333,0.5121115173674589,0.364795918367347,45.610000000000014,2
Canada,North America,0,2015,35962236.0,0.41793650781611363,1.0,0.8419531657171613,0.4555665024630542,1.0,1.0,1.0,1.0,0.32009309767983135,0.11747311827956988,0.5231691484075719,0.7038097626718777,0.20637435815147626,0.7936256418485238,0.1410294026121825,1.0,0.617,1.0,0.4600340136054422,57.783750000000055,2
Canada,North America,0,2016,36353345.0,0.4223203707467489,1.0,0.8445123375806483,0.4744827586206896,1.0,1.0,1.0,1.0,0.3148330787693651,0.12123655913978494,0.5944637676513489,0.7117914400919437,0.201079107830552,0.7989208921694481,0.13792643567789603,1.0,0.403,0.5093692870201096,0.43452380952380953,56.00374999999997,2
Canada,North America,0,2017,36808498.0,0.4357614468576433,1.0,0.8499469834480529,0.5217733990147784,1.0,1.0,1.0,1.0,0.2974005382209616,0.13306451612903225,0.6036961643879531,0.7256160581648207,0.18917482349165596,0.8108251765083441,0.13008455362620364,1.0,0.44166666666666665,0.3923674588665448,0.4379251700680272,52.223749999999995,2
Canada,North America,0,2018,37294996.0,0.44841358435929285,1.0,0.8584152543895909,0.5501477832512316,1.0,1.0,1.0,1.0,0.29644628700269116,0.14193548387096774,0.6490887816762572,0.7226063925078069,0.1909198491655969,0.8090801508344031,0.12901763089808221,1.0,0.41100000000000003,0.431672760511883,0.3715986394557823,46.33375000000001,2
Canada,North America,0,2019,37782934.0,0.45725522923627987,0.9943522143322033,0.8521179663210109,0.5911330049261084,1.0,1.0,1.0,1.0,0.29346716124809086,0.15376344086021504,0.642933850518521,0.7207983882303333,0.19058889602053916,0.8094111039794608,0.1282441119201942,1.0,0.42433333333333334,0.3585466179159049,0.38010204081632654,47.08000000000004,2
Canada,North America,0,2020,38171903.0,0.43304579843710245,0.9946475233867286,0.8372086336106969,0.641576354679803,1.0,1.0,1.0,1.0,0.28203942104880364,0.16693548387096774,0.6990975973328633,0.7341710052338418,0.18302711810012837,0.8169728818998717,0.1208645630506877,1.0,0.43166666666666664,0.4554387568555759,0.43112244897959184,57.639999999999986,2
Canada,North America,0,2021,38454058.0,0.45574344000135253,0.989223162332553,0.8470715094441351,0.8055172413793104,1.0,1.0,1.0,1.0,0.29004582151429203,0.21048387096774193,0.7330779464328648,0.735736472352142,0.18931522785622593,0.810684772143774,0.12413645941692673,1.0,0.5456666666666667,0.4143053016453382,0.3937074829931973,47.289999999999964,2
Canada,North America,0,2022,38821259.0,0.4718951208445471,1.0,0.8583721222795322,0.9048275862068966,1.0,1.0,1.0,1.0,0.28992944941450294,0.23225806451612901,0.7623138694321115,0.7511486063759714,0.18585526315789475,0.8141447368421053,0.11989544157264408,1.0,0.457,0.4280164533820841,0.46513605442176875,46.36374999999998,2
Canada,North America,0,2023,39299098.0,0.4718951208445471,0.9721107797519016,0.859321028700825,1.0,1.0,1.0,1.0,1.0,0.3097825296385192,0.35215053763440857,0.8098863581721137,0.7209637544752242,0.20587291399229782,0.7941270860077022,0.13213837987783736,1.0,0.6836666666666666,0.39876599634369286,0.27465986394557823,27.75999999999999,2
Canada,North America,0,2024,39742429.0,0.4718951208445471,0.9649611921160254,0.8747479467318442,1.0,1.0,1.0,1.0,0.9938372093023256,0.32963560986253554,0.3975806451612903,0.9429867444581578,0.7085612861084087,0.22081594993581516,0.7791840500641849,0.1419007228401483,1.0,0.45566666666666666,0.5175959780621572,0.3579931972789116,12.42999999999995,2
Canada,North America,0,2025,40126728.0,0.4718951208445471,0.9892853326598215,0.9053429901335299,1.0,1.0,1.0,1.0,0.9920930232558138,0.3486508109680705,0.4190860215053763,1.0,0.704460203235115,0.22800665917843388,0.7719933408215662,0.14667520204849163,1.0,0.42833333333333334,0.46549360146252283,0.43112244897959184,6.800000000000068,2
Chile,South America,0,2000,15503638.0,0.045308451788004064,0.03913622101551344,0.03791312474165664,0.0,0.0,0.10530981979377468,0.1668213283841584,0.0,0.04706087715470217,0.0,0.0,0.549346665527477,0.5002607509627729,0.4997392490372272,0.32219288184719885,0.0,0.375,0.375,0.5960884353741497,-1.1900000000000048,0
Chile,South America,0,2001,15683852.0,0.04706797364390515,0.04100133083356809,0.03992595654439912,0.0,0.0005915847075353101,0.11754199993575536,0.17740232312565998,0.0,0.04431449559967999,0.0,0.00307746557886807,0.5957704826765079,0.45802912387676514,0.5419708761232349,0.2762707494243063,0.0,0.375,0.375,0.5960884353741497,-1.3900000000000006,0
Chile,South America,0,2002,15857926.0,0.04808590034300962,0.04274209999708577,0.04214007152741585,0.0,0.0005915847075353101,0.12329832000256977,0.18806864846991564,0.0,0.04431449559967999,0.0,0.002949237846415234,0.6088344160228868,0.44614489730423623,0.5538551026957638,0.2706071679425284,0.0,0.375,0.375,0.4821428571428572,-1.8100000000000023,0
Chile,South America,0,2003,16024755.0,0.05016146538250281,0.04770018359674773,0.04692773574393905,0.0,0.0005915847075353101,0.1196492242459285,0.183119473510181,0.0,0.053391519383227885,0.0,0.0026927823815095613,0.5503939850784526,0.49930800706033385,0.5006919929396663,0.29304810932401554,0.0,0.375,0.375,0.34778911564625853,-1.9499999999999957,0
Chile,South America,0,2004,16187324.0,0.05390899112862653,0.05449229185083007,0.053138759592401566,0.0,0.0005915847075353101,0.12232180141980661,0.1856793915928024,0.0,0.062352171066986706,0.0,0.002564554649056725,0.5144764366881552,0.5319821084724006,0.46801789152759954,0.3254292141225005,0.0,0.375,0.375,0.4362244897959184,-1.8999999999999986,0
Chile,South America,0,2005,16348780.0,0.05777703804583513,0.05638848683251897,0.055252232985281174,0.0,0.0005915847075353101,0.14401079310012527,0.22373684042110653,0.0,0.05536984507964217,0.0,0.0024363269166038887,0.5915481312236277,0.4618701861360719,0.5381298138639281,0.286130893636695,0.0,0.375,0.375,0.6998299319727892,-2.1499999999999986,0
Chile,South America,0,2006,16509195.0,0.06203678702514612,0.060771494904947404,0.059507934511079566,0.0,0.0005915847075353101,0.15562622466351866,0.24609345834266638,0.0,0.056673212597279816,0.0,0.0023080991841510526,0.6065082641780886,0.4482609916559692,0.5517390083440309,0.29307478239221857,0.0,0.375,0.375,0.5365646258503401,-2.289999999999999,0
Chile,South America,0,2007,16671571.0,0.06551298807890969,0.06580729141369497,0.06321729597613357,0.0,0.0005915847075353101,0.1316244258134978,0.19540708030676351,0.0,0.07508327878391158,0.0,0.0021798714516982165,0.4844459266159728,0.5593007862644417,0.4406992137355584,0.3833631182594934,0.0,0.375,0.375,0.13690476190476192,-1.6299999999999955,0
Chile,South America,0,2008,16838987.0,0.06783664161217294,0.06764131606811537,0.06422371187750482,0.0,0.0023663388301412404,0.13912820018630945,0.20436679359593826,0.0,0.07443159502509275,0.0,0.00859125807434003,0.5018975776601229,0.5434250641848524,0.4565749358151477,0.3811314715531728,0.0016467682173734047,0.375,1.0,0.4957482993197279,-1.1499999999999986,0
Chile,South America,0,2009,17009730.0,0.0657784145713229,0.06905569101347347,0.06581959994967922,0.0,0.004732677660282481,0.1510520060389965,0.21366782929612918,0.0,0.07114990181104082,0.0,0.017054288416227224,0.5367016600014884,0.5117638799743262,0.48823612002567396,0.36473642563104036,0.0032935364347468094,0.375,1.0,0.5450680272108843,-1.3500000000000014,0
Chile,South America,0,2010,17181463.0,0.06990962441681692,0.06886918003166802,0.06508635407868017,0.0,0.019522295348665234,0.12448042144486202,0.18465542435975382,0.0,0.08290348388973746,0.0,0.07026879738415427,0.4431705118912111,0.5968489249037228,0.4031510750962773,0.4053506174815289,0.012350761630300534,0.375,1.0,0.09948979591836732,-0.9600000000000009,0
Chile,South America,0,2011,17351810.0,0.07472602403722559,0.07726217421291395,0.07251945437880776,0.0,0.020113880056200545,0.13337188011949502,0.17868228216697069,0.0,0.09144519601425562,0.0,0.06642196541056918,0.43577312853642614,0.6035783055198973,0.3964216944801027,0.41549527442141665,0.012350761630300534,0.375,0.4024223034734918,0.5195578231292517,-0.7299999999999898,0
Chile,South America,0,2012,17519116.0,0.08054640161226637,0.0833548662852258,0.07710583541505671,0.0,0.024254973008947713,0.12972278436285373,0.17049054430258231,0.0,0.102221252454724,0.0,0.07552613441472054,0.3999658243093893,0.6361521181001284,0.36384788189987166,0.4495834555848959,0.014820913956360642,0.375,0.5632998171846435,0.35289115646258506,0.0,1
Chile,South America,0,2013,17687006.0,0.08386809305077712,0.08843729053942474,0.08180723541146237,0.0015763546798029558,0.03253715891444206,0.1336288586939064,0.16793062621996097,0.0,0.1080631318641356,0.0037634408602150535,0.09681193800189138,0.3935165407586453,0.6420190147625162,0.35798098523748395,0.46767668684928826,0.02058460271716756,0.375,0.6867001828153565,0.44982993197278914,0.0,1
Chile,South America,0,2014,17864192.0,0.08572754048552417,0.08428742119425314,0.07796847761623206,0.07566502463054187,0.08518819788508465,0.1544955189361087,0.1946391048819771,0.0,0.09239944723252602,0.18387096774193548,0.26312330699322,0.4722749709920046,0.5703726732991015,0.4296273267008986,0.41601984476274306,0.0708110333470564,1.0,1.0,0.6641156462585034,0.0,1
Chile,South America,0,2015,18047630.0,0.08799929147357494,0.091654604975569,0.08478335100551733,0.1954679802955665,0.12482437328995043,0.16631653335903118,0.19967361044446577,0.0,0.0980784057022329,0.44489247311827956,0.3612175223196397,0.4762437608693855,0.5667622753530167,0.4332377246469833,0.41400158260204667,0.12433100041169205,1.0,0.8000457038391224,0.5297619047619048,0.0,1
Chile,South America,0,2016,18267225.0,0.08988966964491014,0.09774729704788086,0.09041928005319629,0.4082758620689655,0.14493825334615099,0.1737689120169606,0.1946391048819771,0.0,0.10382718743181325,0.8833333333333333,0.3985317924634151,0.4728372162246336,0.5698612002567395,0.43013879974326064,0.41844709396921925,0.18690819267188144,1.0,0.5221663619744059,0.4753401360544218,0.0,1
Chile,South America,0,2017,18558868.0,0.09137976971561768,0.0979027228660521,0.09050554427331382,0.6053201970443349,0.20823781705242916,0.17664707205036778,0.17825562915320045,0.0,0.10275656411375375,1.0,0.5718956867396496,0.48005820891820167,0.5632922817715019,0.43670771822849813,0.4103384812354965,0.27254013997529847,0.6970000000000001,0.7744515539305302,0.42772108843537415,0.04000000000000625,2
Chile,South America,0,2018,18893185.0,0.09581733197900914,0.10230127352029766,0.09463184946893592,0.8070935960591133,0.21178732529764102,0.19273393080851883,0.19540708030676351,0.0,0.1020583315150193,1.0,0.5615092404109698,0.5056458792109826,0.540015243902439,0.459984756097561,0.3952326336098441,0.3227665706051873,0.597,0.3905393053016453,0.5535714285714286,0.0,1
Chile,South America,0,2019,19197748.0,0.09667664873984902,0.10575172668369875,0.09782362561328471,0.993103448275862,0.28928492198476663,0.19946676945809644,0.1879833178671616,0.0,0.10417630373118048,1.0,0.7466700860728656,0.5094713516761248,0.5365352214377407,0.4634647785622593,0.3830163683728539,0.414985590778098,0.5283333333333333,0.7095521023765996,0.45833333333333337,0.0,1
Chile,South America,0,2020,19370621.0,0.08951686754400137,0.10513002341101388,0.09724853081250114,1.0,0.3283295126820971,0.20810124955831807,0.18713001183962114,0.0,0.09933522437995494,1.0,0.8514321434868327,0.5340778489158866,0.5141507541720154,0.4858492458279846,0.3654921625634596,0.48497324001646763,0.505,0.498400365630713,0.47193877551020413,0.0,1
Chile,South America,0,2021,19456323.0,0.10235176430162769,0.11215527039235304,0.10374710206135543,1.0,0.45078754714190633,0.22136134399794416,0.16178682282166973,0.0,0.10385046185177106,1.0,1.0,0.5389616653483303,0.5097079589216945,0.49029204107830554,0.3602998052866021,0.6735282009057225,0.643,0.7159506398537476,0.5076530612244898,0.0,1
Chile,South America,0,2022,19553033.0,0.10533318942823809,0.11672478944658696,0.10797404884711467,1.0,0.5253272202913555,0.2588802158620025,0.17646368649536548,0.0,0.09370281475016368,1.0,1.0,0.6099478820718186,0.44513198010269583,0.5548680198973043,0.3085629439954478,0.9114862083161795,0.7003333333333333,0.5258226691042047,0.6862244897959184,0.0,1
Chile,South America,0,2023,19658833.0,0.10533318942823809,0.11391158213768787,0.10537174487356901,1.0,0.5596391333284034,0.2895634576467187,0.19882030441692533,0.0,0.07559531602298351,1.0,1.0,0.6960816468273109,0.36677631578947373,0.6332236842105263,0.24723266917393505,1.0,0.4696666666666667,0.4344149908592322,0.6011904761904763,0.0,1
Chile,South America,0,2024,19764774.0,0.10533318942823809,0.11296348464684342,0.10449472530237408,1.0,0.6170228499593284,0.3190132022742604,0.22185956716051752,0.0,0.06083933376972872,1.0,1.0,0.7721611438934382,0.29756699293966626,0.7024330070603337,0.20815662425648823,1.0,0.45833333333333337,0.46914990859232175,0.5722789115646258,0.0,1
Chile,South America,0,2025,19859919.0,0.10533318942823809,0.11277697366503794,0.104322196862139,1.0,0.6850550913258892,0.3018984292184639,0.16793062621996097,0.0,0.06831042257618739,1.0,1.0,0.7317235848094569,0.3343529364569962,0.665647063543004,0.23449183359561848,1.0,0.441,0.47554844606946983,0.3069727891156463,0.0,1
China,Asia,2,2000,191786219.25,1.0,1.0,1.0,0.0031527093596059115,0.034903497744583296,1.0,1.0,0.19465116279069766,1.0,0.00026881720430107527,0.005642020227924795,0.18343526324928136,0.8207437419768936,0.17925625802310655,0.6737261387177366,0.022231370934540966,0.7083333333333334,0.5760968921389397,0.8154761904761905,-52.143749999999955,0
China,Asia,2,2001,191786219.25,1.0,1.0,1.0,0.004729064039408867,0.042594098942542326,1.0,1.0,0.2031395348837209,1.0,0.0005376344086021505,0.006283158890188977,0.2090008847094102,0.7980383504492939,0.20196164955070606,0.6553839588167826,0.027995059695347883,0.7083333333333334,0.5760968921389397,0.8154761904761905,-52.143749999999955,0
China,Asia,2,2002,191786219.25,1.0,1.0,1.0,0.00788177339901478,0.04969311543296605,1.0,1.0,0.2922093023255814,1.0,0.0008064516129032258,0.006539614355094648,0.19422816683249228,0.8080672336328626,0.19193276636713738,0.6646484045059702,0.0329353643474681,0.8196666666666668,0.5276508226691042,0.4634353741496599,-52.143749999999955,0
China,Asia,2,2003,191786219.25,1.0,1.0,1.0,0.009458128078817733,0.05915847075353101,1.0,1.0,0.5039534883720931,1.0,0.0008064516129032258,0.006667842087547485,0.16576312387861017,0.8264501765083441,0.17354982349165599,0.6803143865638863,0.03952243721696171,0.5083333333333333,0.5486745886654479,0.375,-52.143749999999955,0
China,Asia,2,2004,191786219.25,1.0,1.0,1.0,0.012610837438423646,0.0757228425645197,1.0,1.0,0.5868604651162791,1.0,0.001075268817204301,0.007437208482264503,0.17883808164131515,0.814335285622593,0.18566471437740695,0.6692717363278297,0.050226430629888845,0.597,0.6309414990859232,0.8137755102040817,-52.143749999999955,0
China,Asia,2,2005,191786219.25,1.0,1.0,1.0,0.012610837438423646,0.11535901796938547,1.0,1.0,0.6173255813953489,1.0,0.0008064516129032258,0.010001763131321227,0.17829788524133827,0.8165115532734275,0.18348844672657252,0.6724547224667253,0.07492795389048991,0.375,0.8530621572212065,0.6215986394557824,-52.143749999999955,0
China,Asia,2,2006,191786219.25,1.0,1.0,1.0,0.0141871921182266,0.21947792649560005,1.0,1.0,0.6376744186046512,1.0,0.0008064516129032258,0.016541377486415876,0.17184860169059427,0.824474486521181,0.175525513478819,0.6765090288335867,0.1407986825854261,0.45833333333333337,1.0,0.5773809523809524,-52.143749999999955,0
China,Asia,2,2007,191786219.25,1.0,1.0,1.0,0.01733990147783251,0.32418841972935,1.0,1.0,0.7224418604651163,1.0,0.0008064516129032258,0.021414031319623654,0.1682105443029951,0.82798459563543,0.17201540436456997,0.6752642856507783,0.207492795389049,0.523,0.8110146252285193,0.6045918367346939,-52.143749999999955,0
China,Asia,2,2008,191786219.25,1.0,1.0,1.0,0.023645320197044333,0.7749759668712562,1.0,1.0,0.7952325581395349,1.0,0.001075268817204301,0.048085399669813594,0.2097395206032561,0.7895739730423621,0.210426026957638,0.6413183608510485,0.4907369287772746,0.6176666666666667,1.0,0.9566326530612245,-52.143749999999955,0
China,Asia,2,2009,191786219.25,1.0,1.0,1.0,0.04413793103448276,1.0,1.0,1.0,0.8145348837209302,1.0,0.002150537634408602,0.09527320521245733,0.19718271040787588,0.8017189505776637,0.19828104942233635,0.6467152116507962,1.0,0.9530000000000001,1.0,0.397108843537415,-52.143749999999955,0
China,Asia,2,2010,191786219.25,1.0,1.0,1.0,0.1103448275862069,1.0,1.0,1.0,0.8690697674418604,1.0,0.00456989247311828,0.15053935789962974,0.20605736555035267,0.7947288189987163,0.2052711810012837,0.6357081255056768,1.0,1.0,1.0,0.7117346938775511,-52.143749999999955,0
China,Asia,2,2011,191786219.25,1.0,1.0,1.0,0.4114285714285714,1.0,1.0,1.0,1.0,1.0,0.014784946236559139,0.2015739954158586,0.1853535116900155,0.8128309531450578,0.18716904685494223,0.6460306029002515,1.0,1.0,0.8320383912248629,0.4124149659863946,-52.143749999999955,0
China,Asia,2,2012,191786219.25,1.0,1.0,1.0,0.5659113300492611,1.0,1.0,1.0,1.0,1.0,0.019354838709677417,0.26491849524755967,0.22094032759053117,0.7792442233632864,0.22075577663671375,0.6175082019684723,1.0,0.625,0.7324040219378428,0.842687074829932,-52.143749999999955,0
China,Asia,2,2013,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.04139784946236559,0.32633957909246825,0.22192150064355035,0.7775393132220796,0.2224606867779204,0.6150453886710587,1.0,1.0,0.6876142595978063,0.5586734693877551,-52.143749999999955,0
China,Asia,2,2014,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.10913978494623656,0.3535238583724696,0.24528223883846753,0.7538109756097562,0.2461890243902439,0.5940092288815982,1.0,1.0,0.5175959780621572,0.7032312925170068,-52.143749999999955,0
China,Asia,2,2015,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1825268817204301,0.40930292198945334,0.2642332105029615,0.7300625802310655,0.26993741976893454,0.5708925697723009,1.0,0.8276666666666668,0.5230804387568555,0.5365646258503401,-52.143749999999955,0
China,Asia,2,2016,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.29166666666666663,0.503550305342288,0.27372523295969753,0.7161324614890886,0.28386753851091145,0.5565869141927395,1.0,0.8316666666666668,0.6473948811700183,0.5569727891156463,-52.143749999999955,0
China,Asia,2,2017,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47956989247311826,0.5913863020724808,0.27827831690235955,0.7091824454428755,0.29081755455712455,0.549874192028309,1.0,0.889,0.6172303473491774,0.560374149659864,-52.143749999999955,0
China,Asia,2,2018,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6637096774193547,0.6546025741717291,0.282357350943001,0.7018513318356868,0.29814866816431324,0.5433659633867682,1.0,0.7096666666666667,0.5587294332723949,0.5705782312925171,-52.143749999999955,0
China,Asia,2,2019,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8024193548387096,0.6926862107102214,0.29600557835466107,0.6841202663671374,0.31587973363286265,0.5280200581472886,1.0,0.5523333333333333,0.4737202925045704,0.5654761904761905,-52.143749999999955,0
China,Asia,2,2020,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9021505376344086,0.768981711519659,0.309653805766321,0.6710927471116817,0.32890725288831835,0.5161594338196721,1.0,0.4856666666666667,0.5130255941499086,0.5433673469387755,-52.143749999999955,0
China,Asia,2,2021,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9853018961675938,0.31633460205991226,0.66434330872914,0.3356566912708601,0.5097223333600063,1.0,0.543,0.7461151736745887,0.6045918367346939,-52.143749999999955,0
China,Asia,2,2022,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3327279091367607,0.6499618902439024,0.35003810975609756,0.4987863753967619,1.0,0.5796666666666667,0.5239945155393053,0.5535714285714286,-52.143749999999955,0
China,Asia,2,2023,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.33741328607533544,0.6469532252888318,0.3530467747111682,0.49548780596231984,1.0,0.6196666666666667,0.5230804387568555,0.5416666666666667,-52.143749999999955,0
China,Asia,2,2024,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.371478732522855,0.6172476732991015,0.3827523267008986,0.4709130191245899,1.0,0.6656666666666666,0.48925959780621575,0.6947278911564626,-52.143749999999955,0
China,Asia,2,2025,191786219.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4083884783824977,0.582286986521181,0.41771301347881906,0.44418660478514843,1.0,0.6416666666666666,0.5020566727605119,0.6590136054421769,-52.143749999999955,0
Colombia,South America,2,2000,39089939.0,0.07246648874164364,0.04176291734260708,0.03868950272271445,0.0015763546798029558,0.0,0.16580257621020844,0.2709246637440935,0.0,0.023600261837224534,0.006182795698924731,0.0,0.8307559166664371,0.2442634788189987,0.7557365211810012,0.14533265761560554,0.0,0.375,0.375,0.3852040816326531,-0.03999999999999915,0
Colombia,South America,2,2001,39709263.0,0.0739967359798735,0.0422758225425721,0.03886203116294952,0.0015763546798029558,0.0,0.16441489190838712,0.2686207374697343,0.0,0.02499672703469344,0.006182795698924731,0.0,0.8175045682425153,0.2563181964056483,0.7436818035943518,0.15290780898526757,0.0,0.375,0.375,0.3852040816326531,0.1700000000000017,2
Colombia,South America,2,2002,40324684.0,0.07634777763314063,0.044716007887860273,0.040486673975163104,0.0015763546798029558,0.0,0.17541357489319329,0.28696681706185406,0.0,0.023670085097097976,0.005913978494623655,0.0,0.8415598446659741,0.23443517329910143,0.7655648267008986,0.140166973406951,0.0,0.375,0.375,0.5127551020408163,0.6099999999999994,2
Colombia,South America,2,2003,40937426.0,0.08008094271808376,0.04703185257861148,0.04191003360710244,0.0015763546798029558,0.0,0.18666923645241076,0.3055688884622359,0.0,0.02204087570005092,0.005913978494623655,0.0,0.8666844894730605,0.2115793485237484,0.7884206514762516,0.13010233567167231,0.0,0.375,0.375,0.5076530612244898,1.1099999999999994,2
Colombia,South America,2,2004,41543177.0,0.08534057322480389,0.05189668068737069,0.04566252718221521,0.0015763546798029558,0.0029579235376765507,0.20666216954161445,0.33859183172805135,0.0,0.02027201978325697,0.005376344086021505,0.012951000977736462,0.898622223569651,0.18252567394094993,0.8174743260590501,0.10903950281400866,0.002470152326060107,0.375,0.375,0.5807823129251701,1.6299999999999955,2
Colombia,South America,2,2005,42128978.0,0.09018387996205153,0.05284477817821513,0.04638139568319466,0.0015763546798029558,0.0029579235376765507,0.20537727666955766,0.33620257485093813,0.0,0.02227361989962907,0.005376344086021505,0.012822773245283626,0.8821296967458682,0.1975288831835687,0.8024711168164315,0.11935308918584904,0.002470152326060107,0.375,0.375,0.38860544217687076,1.7399999999999949,2
Colombia,South America,2,2006,42691081.0,0.09750078245283861,0.05812925599603665,0.05119781463975702,0.0015763546798029558,0.0035495082452118606,0.2205390125598278,0.36103378025236527,0.0,0.02332096879773075,0.0051075268817204296,0.01436150603471766,0.8868701957660731,0.19321646341463414,0.8067835365853658,0.11845509588968016,0.002470152326060107,0.375,0.5578153564899452,0.5246598639455783,1.7900000000000063,2
Colombia,South America,2,2007,43235374.0,0.1054429708334469,0.060382930359519346,0.05464838344445844,0.0015763546798029558,0.0029579235376765507,0.22917349266004947,0.37545465211779894,0.0,0.022785657138701,0.004838709677419354,0.0116687236532081,0.8972000738635895,0.18381939987163032,0.8161806001283697,0.11504094315969164,0.002470152326060107,0.375,0.2223491773308958,0.46513605442176875,0.8399999999999963,2
Colombia,South America,2,2008,43758805.0,0.10971661125278469,0.06145536850490077,0.05483528925471309,0.0015763546798029558,0.0029579235376765507,0.23919565706209242,0.39200878905208364,0.0,0.019853080224016297,0.004838709677419354,0.011540495920755262,0.9247941879277131,0.1587171052631579,0.8412828947368421,0.09938385212450987,0.002470152326060107,0.375,0.375,0.473639455782313,1.3999999999999986,2
